Year,Month,Day,RF_in
2026,3,31,0.0070860424614328
2026,4,1,0.0028243326530681
2026,4,2,0.002168765452903
2026,4,3,0.0012283048438509
2026,4,4,0.000716830772443
2026,4,5,3.2520607798981325e-08
2026,4,6,0.0004695668655234
2026,4,7,0.0349060780420078
2026,4,8,0.2327728271484375
2026,4,9,0.0090472593786209
2026,4,10,0.0872634527251476
2026,4,11,1.199044655627153
2026,4,12,0.0168697500792075
2026,4,13,0.0211558684589355
2026,4,14,0.03871882525016
2026,4,15,0.0006880423450094
2026,4,16,0.0017402510298049
2026,4,17,0.0002380085955043
2026,4,18,0.0182528500481853
2026,4,19,0.0519297911426213
2026,4,20,0.3049768049885907
2026,4,21,0.04979729183076874
