,Year,Month,RF_mm,RF_in
0,1920.0,1.0,236.32988522376544,9.304326189912024
1,1920.0,2.0,64.26535976080247,2.5301322740473413
2,1920.0,3.0,329.576244212963,12.975442685549725
3,1920.0,4.0,146.11725983796296,5.7526480251166525
4,1920.0,5.0,119.31306664737654,4.697364828636872
5,1920.0,6.0,70.63481987847223,2.7808984204122926
6,1920.0,7.0,187.21756847993828,7.370770412595996
7,1920.0,8.0,141.86055652006172,5.585061280317391
8,1920.0,9.0,143.54318576388889,5.651306526137358
9,1920.0,10.0,114.17403308256172,4.4950406725418
10,1920.0,11.0,225.9007282021605,8.893729456777974
11,1920.0,12.0,299.01420235339504,11.772212691078543
12,1921.0,1.0,675.8693094135803,26.609027929668517
13,1921.0,2.0,113.584285783179,4.471822274928308
14,1921.0,3.0,305.31324749228395,12.020206594184408
15,1921.0,4.0,272.86082175925924,10.742552037766112
16,1921.0,5.0,104.2259476273148,4.103383764854914
17,1921.0,6.0,82.94188850308642,3.265428681223875
18,1921.0,7.0,297.7673128858025,11.723122554559154
19,1921.0,8.0,196.61076147762347,7.740581160536357
20,1921.0,9.0,142.62187741126544,5.615034543750609
21,1921.0,10.0,234.15340470679013,9.218637980582288
22,1921.0,11.0,877.082175925926,34.530794327792364
23,1921.0,12.0,459.7310474537037,18.09964753754739
24,1922.0,1.0,424.6469425154321,16.71838356359969
25,1922.0,2.0,398.62217881944446,15.693786567694664
26,1922.0,3.0,567.3851755401234,22.337999037012736
27,1922.0,4.0,211.08885513117283,8.31058484768397
28,1922.0,5.0,178.23124035493828,7.016977966729854
29,1922.0,6.0,64.59514853395062,2.5431160840138043
30,1922.0,7.0,145.2162181712963,5.717173943751823
31,1922.0,8.0,238.57600308641972,9.3927560270244
32,1922.0,9.0,297.4098427854938,11.70904892856275
33,1922.0,10.0,121.13943142361111,4.7692689536854775
34,1922.0,11.0,238.8701774691358,9.404337695635268
35,1922.0,12.0,65.84775270061728,2.59243120868572
36,1923.0,1.0,576.2293595679013,22.686195258578792
37,1923.0,2.0,112.39175829475307,4.424872373809177
38,1923.0,3.0,397.2629243827161,15.640272613492758
39,1923.0,4.0,536.9903549382716,21.141352556624867
40,1923.0,5.0,214.5856963734568,8.448255762734519
41,1923.0,6.0,156.9082392939815,6.177489735983524
42,1923.0,7.0,268.55772569444446,10.573138806867892
43,1923.0,8.0,223.2960310570988,8.791182325082628
44,1923.0,9.0,191.57958381558643,7.542503299826238
45,1923.0,10.0,245.82877604166663,9.678298269356956
46,1923.0,11.0,199.6628086419753,7.860740497715564
47,1923.0,12.0,575.1007426697531,22.641761522431228
48,1924.0,1.0,76.49160879629629,3.0114806612715075
49,1924.0,2.0,305.4898967978395,12.027161291253524
50,1924.0,3.0,160.75136236496914,6.328793793896423
51,1924.0,4.0,232.1632908950617,9.140287043112666
52,1924.0,5.0,121.6850887345679,4.790751524982988
53,1924.0,6.0,60.703987027391975,2.3899207491099204
54,1924.0,7.0,203.6962287808642,8.019536566175756
55,1924.0,8.0,144.5854793595679,5.692341707069603
56,1924.0,9.0,109.01733699845678,4.292021141671527
57,1924.0,10.0,344.2406201774691,13.552780321947605
58,1924.0,11.0,416.9974922839506,16.417224105667348
59,1924.0,12.0,162.84694492669752,6.411297044358171
60,1925.0,1.0,166.68593267746914,6.562438294388549
61,1925.0,2.0,76.67692057291667,3.0187764005085307
62,1925.0,3.0,444.3064236111111,17.49237888232721
63,1925.0,4.0,340.4309172453704,13.402792017534267
64,1925.0,5.0,253.6676070601852,9.98691366378682
