Year,Month,RF_mm,RF_in
1920.0,1.0,229.83245849609375,9.048521988035189
1920.0,2.0,29.059749603271484,1.1440846300500584
1920.0,3.0,181.42819213867188,7.142842210183932
1920.0,4.0,59.991920471191406,2.361886632724071
1920.0,5.0,251.8922119140625,9.917016217089076
1920.0,6.0,255.86080932617188,10.073260209691806
1920.0,7.0,136.68051147460938,5.381122499000369
1920.0,8.0,99.02301025390624,3.89854371078371
1920.0,9.0,205.26272583007812,8.081209678349532
1920.0,10.0,105.1574478149414,4.140057000588245
1920.0,11.0,29.493755340576172,1.1611714701014242
1920.0,12.0,139.8218994140625,5.50479918953002
1921.0,1.0,179.605712890625,7.071091058686024
1921.0,2.0,29.186756134033203,1.1490848871666617
1921.0,3.0,44.45990753173828,1.750390060304657
1921.0,4.0,127.7897491455078,5.031092486043615
1921.0,5.0,167.83660888671875,6.607740507351132
1921.0,6.0,136.3548126220703,5.368299709530327
1921.0,7.0,152.317138671875,5.996737742987205
1921.0,8.0,107.01570129394533,4.2132165863757995
1921.0,9.0,69.70234680175781,2.744186881958969
1921.0,10.0,107.95940399169922,4.25037023589367
1921.0,11.0,36.84477233886719,1.4505815881443775
1921.0,12.0,168.9229278564453,6.650508970726194
1922.0,1.0,121.2130889892578,4.772168857844796
1922.0,2.0,36.17194366455078,1.4240922702579049
1922.0,3.0,145.2289581298828,5.717675516924521
1922.0,4.0,150.58493041992188,5.92854056771346
1922.0,5.0,83.93464660644531,3.304513645923044
1922.0,6.0,129.04176330566406,5.080384382112759
1922.0,7.0,178.12205505371094,7.012679332823265
1922.0,8.0,128.4752960205078,5.058082520492434
1922.0,9.0,177.90728759765625,7.004223921167569
1922.0,10.0,131.11505126953125,5.1620098925012305
1922.0,11.0,69.4022216796875,2.7323709322711616
1922.0,12.0,20.52393341064453,0.8080288744348241
1923.0,1.0,191.3775634765625,7.534549743171753
1923.0,2.0,60.35668182373047,2.3762473158949007
1923.0,3.0,284.5987243652344,11.204674187607653
1923.0,4.0,195.10047912597656,7.681121225432149
1923.0,5.0,118.6544189453125,4.671433816744587
1923.0,6.0,137.89712524414062,5.429020678903174
1923.0,7.0,153.15780639648438,6.029834897499385
1923.0,8.0,122.1886749267578,4.8105777530219616
1923.0,9.0,144.85720825195312,5.703039694958785
1923.0,10.0,130.64437866210938,5.143479474886196
1923.0,11.0,19.37340545654297,0.7627324982890933
1923.0,12.0,82.97903442382812,3.2668911190483514
1924.0,1.0,8.333259582519531,0.3280810859259658
1924.0,2.0,56.51166915893555,2.2248688645250216
1924.0,3.0,65.96192932128906,2.596926351231853
1924.0,4.0,215.57379150390625,8.487157145823081
1924.0,5.0,138.12814331054688,5.438115878367988
1924.0,6.0,184.432373046875,7.261117049089568
1924.0,7.0,114.10169982910156,4.492192906657542
1924.0,8.0,91.30447387695312,3.5946643258642963
1924.0,9.0,163.19979858398438,6.4251889206293065
1924.0,10.0,115.81737518310548,4.559739180437224
1924.0,11.0,43.60335540771485,1.7166675357368049
1924.0,12.0,134.544921875,5.297044168307087
1925.0,1.0,21.40073013305664,0.8425484304353008
1925.0,2.0,44.922264099121094,1.768593074768547
1925.0,3.0,134.48397827148438,5.294644813837968
1925.0,4.0,83.81852722167969,3.2999420166015625
1925.0,5.0,102.93190002441406,4.0524370088351995
1925.0,6.0,102.23038482666016,4.024818300262211
1925.0,7.0,118.21290588378906,4.654051412747601
1925.0,8.0,141.66773986816406,5.577470073549766
1925.0,9.0,132.32357788085938,5.209589680348794
1925.0,10.0,203.51089477539065,8.012239951787032
1925.0,11.0,42.43848419189453,1.6708064642478162
1925.0,12.0,44.27679061889648,1.7431807330274207
1926.0,1.0,12.600902557373049,0.4960985258808286
1926.0,2.0,13.68979549407959,0.5389683265385665
1926.0,3.0,100.44851684570312,3.954666017547367
1926.0,4.0,16.903125762939453,0.6654773922417108
1926.0,5.0,77.62924194335938,3.0562693678487944
1926.0,6.0,370.75872802734375,14.596800316037156
1926.0,7.0,211.6029357910156,8.330824243740773
1926.0,8.0,144.373779296875,5.684007058932087
1926.0,9.0,131.35586547851562,5.171490766870694
1926.0,10.0,131.49168395996094,5.176837951179564
1926.0,11.0,40.99295425415039,1.6138958367775744
1926.0,12.0,30.641157150268555,1.2063447696956124
1927.0,1.0,58.8537483215332,2.3170767055721733
1927.0,2.0,40.52049255371094,1.5952949824295646
1927.0,3.0,163.98220825195312,6.455992450864296
1927.0,4.0,326.9042663574219,12.870246706985114
1927.0,5.0,145.23028564453125,5.717727781280758
1927.0,6.0,191.15170288085935,7.525657593734621
1927.0,7.0,93.61002349853516,3.6854339960053215
1927.0,8.0,141.7003173828125,5.578752652866634
1927.0,9.0,168.65087890625,6.639798382135827
1927.0,10.0,122.1391143798828,4.8086265503890875
1927.0,11.0,99.00568389892578,3.8978615708238498
1927.0,12.0,373.37591552734375,14.699839193989911
1928.0,1.0,7.545440673828125,0.2970645934578002
1928.0,2.0,77.68737030029297,3.0585578858383062
1928.0,3.0,105.78961181640624,4.164945347102608
1928.0,4.0,84.47986602783203,3.325978977473702
1928.0,5.0,126.83374786376952,4.993454640305887
1928.0,6.0,188.66046142578125,7.427577221487451
1928.0,7.0,150.62014770507812,5.929927075003076
1928.0,8.0,143.64779663085938,5.655425064207062
1928.0,9.0,147.66754150390625,5.813682736374262
1928.0,10.0,109.46742248535156,4.309741042730376
1928.0,11.0,86.28285217285156,3.3969626839705342
1928.0,12.0,51.55291366577149,2.029642270305964
1929.0,1.0,190.67263793945312,7.506796769269808
1929.0,2.0,197.61471557617188,7.780106912447712
1929.0,3.0,106.93376159667967,4.209990614042508
1929.0,4.0,151.9901123046875,5.983862689160926
1929.0,5.0,180.7469024658203,7.116019782118911
1929.0,6.0,226.67239379882812,8.924109992079847
1929.0,7.0,177.56747436523438,6.990845447450172
1929.0,8.0,162.85317993164062,6.411542516993726
1929.0,9.0,163.34957885742188,6.431085781788263
1929.0,10.0,237.6105499267578,9.354746060108576
1929.0,11.0,218.31610107421875,8.595122089536172
1929.0,12.0,198.21275329589844,7.803651704562931
1930.0,1.0,428.5426025390625,16.871756005474904
1930.0,2.0,74.38804626464844,2.9286632387656866
1930.0,3.0,145.298583984375,5.720416692298229
1930.0,4.0,51.0587158203125,2.010185662217028
1930.0,5.0,82.74708557128906,3.2577592744601995
1930.0,6.0,188.6752014160156,7.428157536063607
1930.0,7.0,90.78211212158205,3.5740989024244896
1930.0,8.0,145.17919921875,5.715716504675197
1930.0,9.0,299.8863525390625,11.806549312561517
1930.0,10.0,104.44961547851562,4.1121895857683315
1930.0,11.0,98.3021240234375,3.8701623631274606
1930.0,12.0,4.871361255645752,0.1917858762065256
1931.0,1.0,10.116573333740234,0.3982902887299305
1931.0,2.0,41.588623046875,1.637347364050197
1931.0,3.0,81.11016845703125,3.193313718780758
1931.0,4.0,136.12164306640625,5.359119805764026
1931.0,5.0,155.21505737304688,6.110829030434917
1931.0,6.0,124.24121856689452,4.891386557751754
1931.0,7.0,219.64767456054688,8.647546242541216
1931.0,8.0,143.32565307617188,5.6427422470933815
1931.0,9.0,185.54881286621097,7.305071372685471
1931.0,10.0,107.84675598144533,4.245935274860052
1931.0,11.0,65.61993408203125,2.583461971733514
1931.0,12.0,11.698734283447266,0.4605800898994986
1932.0,1.0,54.04381561279297,2.1277092760942113
1932.0,2.0,154.97802734375,6.101497139517717
1932.0,3.0,87.28199768066406,3.436299121285987
1932.0,4.0,165.64596557617188,6.521494707723303
1932.0,5.0,236.65972900390625,9.31731216550812
1932.0,6.0,151.66383361816406,5.9710170715812625
1932.0,7.0,240.49560546875,9.468330923966535
1932.0,8.0,146.27532958984375,5.758871243694636
1932.0,9.0,120.56672668457033,4.746721523014579
1932.0,10.0,113.24311065673828,4.458390183336153
1932.0,11.0,75.3924331665039,2.968206030177319
1932.0,12.0,66.46028137207031,2.6165465107114296
1933.0,1.0,101.81414031982422,4.008430721252922
1933.0,2.0,100.006591796875,3.937267393577756
1933.0,3.0,141.91973876953125,5.587391290139026
1933.0,4.0,141.57144165039062,5.57367880513349
1933.0,5.0,102.1166534423828,4.020340686707985
1933.0,6.0,260.3448486328125,10.24979719026821
1933.0,7.0,79.79164123535156,3.1414031982421875
1933.0,8.0,117.87556457519533,4.640770258865958
1933.0,9.0,123.58335876464844,4.86548656553734
1933.0,10.0,33.0078010559082,1.2995197266105591
1933.0,11.0,26.51601791381836,1.0439377131424552
1933.0,12.0,29.213436126708984,1.150135280579094
1934.0,1.0,52.90306854248047,2.0827979741134044
1934.0,2.0,47.635772705078125,1.8754241222471704
1934.0,3.0,55.25221252441406,2.175283957654097
1934.0,4.0,67.5137939453125,2.658023383673721
1934.0,5.0,294.72528076171875,11.603357510303889
1934.0,6.0,495.1866760253906,19.49553842619648
1934.0,7.0,140.409912109375,5.527949295644685
1934.0,8.0,175.7415771484375,6.918959730253445
1934.0,9.0,244.1500244140625,9.612205685593011
1934.0,10.0,169.92955017089844,6.6901397705078125
1934.0,11.0,59.85395812988281,2.3564550444835755
1934.0,12.0,53.57414245605469,2.109218206931287
1935.0,1.0,108.67512512207033,4.2785482331523745
1935.0,2.0,71.2160873413086,2.803782966193252
1935.0,3.0,182.60446166992188,7.1891520342488935
1935.0,4.0,127.69776916503906,5.027471226970042
1935.0,5.0,222.5570831298828,8.762089887003262
1935.0,6.0,139.60458374023438,5.496243454339936
1935.0,7.0,188.89401245117188,7.436772143746925
