Year,Month,Day,RF_in
2026,3,31,0.0105733677702857
2026,4,1,0.0048318006119274
2026,4,2,0.000212186248724
2026,4,3,0.0125696082683929
2026,4,4,0.0
2026,4,5,9.210151776380254e-05
2026,4,6,0.0007123366915195
2026,4,7,0.0037697041313977
2026,4,8,0.2256614408421658
2026,4,9,0.0296149184778687
2026,4,10,0.8276372527408684
2026,4,11,0.6902379610453424
2026,4,12,0.0980481102988754
2026,4,13,0.0744905988178344
2026,4,14,0.1181916253286535
2026,4,15,0.0439151902234483
2026,4,16,0.0054644903288854
2026,4,17,0.0
2026,4,18,0.0107617525175058
2026,4,19,0.0013712303763844
2026,4,20,0.0109814128132224
2026,4,21,0.0031639777085541686
