Year,Month,Day,RF_in
2026,3,31,0.006950536346811
2026,4,1,0.0054181595956246
2026,4,2,0.0041307115883339
2026,4,3,0.0402527390502569
2026,4,4,6.255924394439015e-08
2026,4,5,9.79670774426282e-05
2026,4,6,0.0007146368111212
2026,4,7,0.036255158777312
2026,4,8,0.1603965684184878
2026,4,9,0.0403944197602159
2026,4,10,1.140573156161571
2026,4,11,0.658909654992772
2026,4,12,0.3392659209844634
2026,4,13,0.4753395516102708
2026,4,14,0.3702463315227839
2026,4,15,0.0494053560917771
2026,4,16,0.0904864119732473
2026,4,17,0.0025755554202973
2026,4,18,0.007925181407628
2026,4,19,0.0063122474537121
2026,4,20,0.042154497987642
2026,4,21,0.008906395299228159
