,Year,Month,RF_mm,RF_in
0,1920.0,1.0,299.15043885030866,11.777576332689318
1,1920.0,2.0,29.653645833333332,1.1674663713910762
2,1920.0,3.0,211.3030719521605,8.31901858079372
3,1920.0,4.0,85.78962311921296,3.3775442172918493
4,1920.0,5.0,290.93323206018516,11.454064254337998
5,1920.0,6.0,291.9938030478395,11.495819017631476
6,1920.0,7.0,133.52907986111111,5.257050388232721
7,1920.0,8.0,133.2105155285494,5.2445084853759605
8,1920.0,9.0,262.9143277391975,10.350957785007777
9,1920.0,10.0,105.00713734567901,4.134139265577915
10,1920.0,11.0,34.9026180314429,1.3741188201355472
11,1920.0,12.0,148.0751591435185,5.829730674941674
12,1921.0,1.0,198.91028886959876,7.831113735023574
13,1921.0,2.0,38.323441116898145,1.5087968943660688
14,1921.0,3.0,57.343322000385804,2.257611102377394
15,1921.0,4.0,184.7167607060185,7.2723134136227765
16,1921.0,5.0,188.98432677469137,7.440327825775251
17,1921.0,6.0,167.52467930169752,6.5954598150274615
18,1921.0,7.0,148.04200424382717,5.8284253639302035
19,1921.0,8.0,129.88605565200618,5.11362423826796
20,1921.0,9.0,66.13691767939815,2.6038156566692185
21,1921.0,10.0,100.84502194251543,3.9702764544297415
22,1921.0,11.0,42.59797272858796,1.6770855404955891
23,1921.0,12.0,161.88142602237653,6.373284489069943
24,1922.0,1.0,145.38282455632717,5.723733250249102
25,1922.0,2.0,43.84223391685957,1.7260722014511642
26,1922.0,3.0,185.528018904321,7.304252712768543
27,1922.0,4.0,193.18660783179013,7.605771961881501
28,1922.0,5.0,93.27017626350309,3.672054183602484
29,1922.0,6.0,170.35505883487653,6.706892080113249
30,1922.0,7.0,192.10129726080248,7.563043199244192
31,1922.0,8.0,187.13946759259258,7.36769557451152
32,1922.0,9.0,225.80061246141975,8.88978789218188
33,1922.0,10.0,113.77665653935185,4.479395926746136
34,1922.0,11.0,94.38923249421296,3.7161115155201956
35,1922.0,12.0,19.383112401138117,0.7631146614621306
36,1923.0,1.0,238.63469328703704,9.395066664843979
37,1923.0,2.0,87.3024269386574,3.437103422781788
38,1923.0,3.0,337.20804398148147,13.275907243365413
39,1923.0,4.0,286.5621624228395,11.281974898536989
40,1923.0,5.0,129.12965374228395,5.083844635522991
41,1923.0,6.0,164.3868152006173,6.47192185829202
42,1923.0,7.0,165.60603539737653,6.519922653440021
43,1923.0,8.0,153.02443817515433,6.024584180124187
44,1923.0,9.0,138.25260416666666,5.4430159120734904
45,1923.0,10.0,131.75462962962962,5.187190142898804
46,1923.0,11.0,22.501892843364196,0.8859012930458345
47,1923.0,12.0,80.48018542631173,3.1685112372563675
48,1924.0,1.0,8.624733253761574,0.3395564273134478
49,1924.0,2.0,62.6044620466821,2.464742600263075
50,1924.0,3.0,76.12830946180556,2.9971775378663605
51,1924.0,4.0,378.13727334104937,14.887294226025567
52,1924.0,5.0,145.0531322337963,5.710753237551036
53,1924.0,6.0,217.62234760802468,8.567808960945854
54,1924.0,7.0,123.51411795910494,4.86276054957106
55,1924.0,8.0,108.43883825231481,4.269245600484835
56,1924.0,9.0,199.81362123842592,7.866678001512832
57,1924.0,10.0,124.20616319444444,4.890006424978128
58,1924.0,11.0,58.270411361882715,2.2941106835386895
59,1924.0,12.0,155.6680049189815,6.1286616109835235
60,1925.0,1.0,31.202675901813272,1.2284518071580028
61,1925.0,2.0,44.59650185667438,1.7557677896328496
62,1925.0,3.0,143.81913097993828,5.662170511021192
63,1925.0,4.0,105.47135416666667,4.152415518372703
64,1925.0,5.0,112.0364703896605,4.410884661010256
65,1925.0,6.0,114.63682725694444,4.513260915627734
66,1925.0,7.0,126.0314308449074,4.961867356098717
67,1925.0,8.0,175.78612075617283,6.920713415597356
68,1925.0,9.0,150.6703438464506,5.931903301041363
69,1925.0,10.0,181.56174045138889,7.148100017771216
70,1925.0,11.0,50.82265142746913,2.000891788483037
71,1925.0,12.0,48.60241849922839,1.9134810432767084
72,1926.0,1.0,18.51464240933642,0.7289229295014339
73,1926.0,2.0,13.586009837962964,0.5348822770851561
74,1926.0,3.0,110.3639805169753,4.345038603030524
75,1926.0,4.0,25.86963493441358,1.0184895643469913
76,1926.0,5.0,91.94829644097223,3.6200116709044186
77,1926.0,6.0,516.1414448302469,20.32052932402547
78,1926.0,7.0,241.02934510030863,9.489344295287742
79,1926.0,8.0,196.93840422453704,7.753480481280986
