Year,Month,Day,RF_in
2026,3,31,0.1370143732779388
2026,4,1,0.1724635350689128
2026,4,2,0.0278952509480592
2026,4,3,0.0129660427182133
2026,4,4,0.0047787681802827
2026,4,5,0.0
2026,4,6,0.0038656081033422
2026,4,7,0.7760950301541084
2026,4,8,0.2021336696858748
2026,4,9,3.1498201328892046
2026,4,10,0.9362458334472517
2026,4,11,0.0057372655652523
2026,4,12,0.5476215192339239
2026,4,13,0.1039179455866627
2026,4,14,0.0226655131099267
2026,4,15,0.0127173086592647
2026,4,16,0.0005085342906359
2026,4,17,0.0001869510228772
2026,4,18,0.0216235485950201
2026,4,19,0.0003382059787769
2026,4,20,0.0097088328461912
2026,4,21,0.1439949689041691
2026,4,22,0.0104838723840618
2026,4,23,0.0795040388339993
2026,4,24,0.0135265050713587
2026,4,25,0.0281168108050417
2026,4,26,0.0384022462492006
2026,4,27,0.002562662504546
2026,4,28,0.0085540553438103
2026,4,29,0.03446351847959652
