Year,Month,Day,RF_in
2026,3,31,0.03584559046562
2026,4,1,0.0068428428061965
2026,4,2,0.0030298754370903
2026,4,3,0.0024491047665305
2026,4,4,0.0
2026,4,5,0.0003270177636836
2026,4,6,0.000626878675621
2026,4,7,0.1028759297638904
2026,4,8,0.9659088044162256
2026,4,9,0.0954889583329131
2026,4,10,0.701411099407432
2026,4,11,0.6101009457037805
2026,4,12,0.7240630445656384
2026,4,13,0.0015527777045838
2026,4,14,0.0086004262864858
2026,4,15,9.47094769462918e-07
2026,4,16,0.0001082020689475
2026,4,17,2.1697548016106585e-07
2026,4,18,0.0001664283899733
2026,4,19,0.0007085821252184
2026,4,20,0.000254759192082
2026,4,21,0.0
2026,4,22,0.0005418555389085
2026,4,23,0.0028036319934061
2026,4,24,0.000640592167912
2026,4,25,0.0050014401306963
2026,4,26,0.0285644206259656
2026,4,27,0.0146310775991222
2026,4,28,0.0005471037021064
2026,4,29,0.011635363386633535
