Year,Month,Day,RF_in
2026,3,31,0.4421734524802238
2026,4,1,0.0467616470884254
2026,4,2,0.1482044485853656
2026,4,3,0.0789761295283375
2026,4,4,0.0030340566178087
2026,4,5,0.0017764031325019
2026,4,6,4.972217424717545e-05
2026,4,7,0.0858272917013167
2026,4,8,0.1270358639184316
2026,4,9,0.0327710232976181
2026,4,10,0.5381901725174979
2026,4,11,0.378920661820213
2026,4,12,0.1045039634819546
2026,4,13,0.0434428864252211
2026,4,14,0.0004988429589696
2026,4,15,0.0024623350301219
2026,4,16,0.0036917134208304
2026,4,17,0.0083147022806892
2026,4,18,0.0287035110219987
2026,4,19,0.09803097067531
2026,4,20,0.0158062854498737
2026,4,21,0.0080994687321884
2026,4,22,0.0061508998980243
2026,4,23,0.00432884796282
2026,4,24,0.2281324687522783
2026,4,25,0.2281884487949748
2026,4,26,0.0705087549938826
2026,4,27,0.4827359031632005
2026,4,28,0.1146367517031698
2026,4,29,0.12615639579137353
