Year,Month,Day,RF_in
2026,3,31,0.0028234190063387
2026,4,1,0.0107304593547273
2026,4,2,0.0
2026,4,3,5.004401151693817e-05
2026,4,4,0.0
2026,4,5,0.0001938929765926
2026,4,6,0.0
2026,4,7,0.0
2026,4,8,0.6273035772736525
2026,4,9,0.0190237602826468
2026,4,10,0.3169238473486713
2026,4,11,0.0209501731311126
2026,4,12,0.8914594853296334
2026,4,13,0.0176782701666042
2026,4,14,0.0003925478642659
2026,4,15,0.000302643496429
2026,4,16,0.0003997371856587
2026,4,17,0.0001624544670158
2026,4,18,0.0001108459892919
2026,4,19,0.0
2026,4,20,3.2626960744886297e-06
2026,4,21,0.0
