Year,Month,Day,RF_in
2026,3,31,0.0073558025484334
2026,4,1,0.0010375483130833
2026,4,2,6.290050727743745e-05
2026,4,3,0.0459073506975771
2026,4,4,0.0
2026,4,5,4.7803428840669655e-06
2026,4,6,6.479055161632347e-05
2026,4,7,0.0049970559525955
2026,4,8,0.173691046577484
2026,4,9,0.0027467818142918
2026,4,10,0.4904194977675859
2026,4,11,0.5688098615629861
2026,4,12,0.1061090881163726
2026,4,13,0.3020663524237205
2026,4,14,0.334576013149181
2026,4,15,0.1137555926050286
2026,4,16,0.0073786079449012
2026,4,17,0.0004637766315485
2026,4,18,0.0043479622401173
2026,4,19,0.0036193789807239
2026,4,20,0.0285411295905177
2026,4,21,0.008794993692321867
