Year,Month,RF_mm,RF_in,datetime
1920.0,1.0,299.15043885030866,11.777576332689318,1920-01-01
1920.0,2.0,29.65364583333333,1.1674663713910762,1920-02-01
1920.0,3.0,211.3030719521605,8.31901858079372,1920-03-01
1920.0,4.0,85.78962311921296,3.3775442172918493,1920-04-01
1920.0,5.0,290.9332320601852,11.454064254337998,1920-05-01
1920.0,6.0,291.9938030478395,11.495819017631476,1920-06-01
1920.0,7.0,133.52907986111111,5.257050388232721,1920-07-01
1920.0,8.0,133.2105155285494,5.2445084853759605,1920-08-01
1920.0,9.0,262.9143277391975,10.350957785007775,1920-09-01
1920.0,10.0,105.007137345679,4.134139265577915,1920-10-01
1920.0,11.0,34.9026180314429,1.3741188201355472,1920-11-01
1920.0,12.0,148.0751591435185,5.829730674941674,1920-12-01
1921.0,1.0,198.9102888695988,7.831113735023574,1921-01-01
1921.0,2.0,38.32344111689815,1.5087968943660688,1921-02-01
1921.0,3.0,57.34332200038581,2.257611102377394,1921-03-01
1921.0,4.0,184.7167607060185,7.272313413622776,1921-04-01
1921.0,5.0,188.98432677469137,7.440327825775251,1921-05-01
1921.0,6.0,167.52467930169752,6.5954598150274615,1921-06-01
1921.0,7.0,148.04200424382717,5.828425363930204,1921-07-01
1921.0,8.0,129.88605565200618,5.11362423826796,1921-08-01
1921.0,9.0,66.13691767939815,2.6038156566692185,1921-09-01
1921.0,10.0,100.84502194251544,3.9702764544297415,1921-10-01
1921.0,11.0,42.59797272858796,1.6770855404955891,1921-11-01
1921.0,12.0,161.88142602237653,6.373284489069943,1921-12-01
1922.0,1.0,145.38282455632717,5.723733250249102,1922-01-01
1922.0,2.0,43.84223391685957,1.7260722014511642,1922-02-01
1922.0,3.0,185.528018904321,7.304252712768543,1922-03-01
1922.0,4.0,193.18660783179013,7.605771961881501,1922-04-01
1922.0,5.0,93.27017626350307,3.672054183602484,1922-05-01
1922.0,6.0,170.35505883487653,6.706892080113249,1922-06-01
1922.0,7.0,192.10129726080248,7.563043199244192,1922-07-01
1922.0,8.0,187.13946759259247,7.36769557451152,1922-08-01
1922.0,9.0,225.8006124614197,8.88978789218188,1922-09-01
1922.0,10.0,113.77665653935183,4.479395926746136,1922-10-01
1922.0,11.0,94.38923249421296,3.716111515520196,1922-11-01
1922.0,12.0,19.38311240113812,0.7631146614621306,1922-12-01
1923.0,1.0,238.63469328703704,9.39506666484398,1923-01-01
1923.0,2.0,87.3024269386574,3.437103422781788,1923-02-01
1923.0,3.0,337.20804398148147,13.275907243365412,1923-03-01
1923.0,4.0,286.5621624228395,11.281974898536989,1923-04-01
1923.0,5.0,129.12965374228395,5.083844635522991,1923-05-01
1923.0,6.0,164.3868152006173,6.47192185829202,1923-06-01
1923.0,7.0,165.60603539737653,6.519922653440021,1923-07-01
1923.0,8.0,153.02443817515433,6.024584180124187,1923-08-01
1923.0,9.0,138.25260416666666,5.44301591207349,1923-09-01
1923.0,10.0,131.75462962962962,5.187190142898804,1923-10-01
1923.0,11.0,22.5018928433642,0.8859012930458345,1923-11-01
1923.0,12.0,80.48018542631173,3.1685112372563675,1923-12-01
1924.0,1.0,8.624733253761574,0.3395564273134478,1924-01-01
1924.0,2.0,62.6044620466821,2.464742600263075,1924-02-01
1924.0,3.0,76.12830946180556,2.9971775378663605,1924-03-01
1924.0,4.0,378.13727334104937,14.887294226025569,1924-04-01
1924.0,5.0,145.0531322337963,5.710753237551036,1924-05-01
1924.0,6.0,217.62234760802468,8.567808960945854,1924-06-01
1924.0,7.0,123.51411795910494,4.86276054957106,1924-07-01
1924.0,8.0,108.4388382523148,4.269245600484835,1924-08-01
1924.0,9.0,199.81362123842592,7.866678001512832,1924-09-01
1924.0,10.0,124.20616319444444,4.890006424978128,1924-10-01
1924.0,11.0,58.27041136188272,2.294110683538689,1924-11-01
1924.0,12.0,155.6680049189815,6.128661610983524,1924-12-01
1925.0,1.0,31.202675901813272,1.2284518071580028,1925-01-01
1925.0,2.0,44.59650185667438,1.7557677896328496,1925-02-01
1925.0,3.0,143.81913097993828,5.662170511021192,1925-03-01
1925.0,4.0,105.47135416666669,4.152415518372703,1925-04-01
1925.0,5.0,112.0364703896605,4.410884661010256,1925-05-01
1925.0,6.0,114.63682725694444,4.513260915627734,1925-06-01
1925.0,7.0,126.0314308449074,4.961867356098717,1925-07-01
1925.0,8.0,175.78612075617283,6.920713415597356,1925-08-01
1925.0,9.0,150.6703438464506,5.931903301041363,1925-09-01
1925.0,10.0,181.56174045138889,7.148100017771216,1925-10-01
1925.0,11.0,50.82265142746913,2.000891788483037,1925-11-01
1925.0,12.0,48.60241849922839,1.9134810432767084,1925-12-01
1926.0,1.0,18.51464240933642,0.7289229295014339,1926-01-01
1926.0,2.0,13.586009837962964,0.5348822770851561,1926-02-01
1926.0,3.0,110.3639805169753,4.345038603030524,1926-03-01
1926.0,4.0,25.86963493441358,1.0184895643469911,1926-04-01
1926.0,5.0,91.94829644097224,3.6200116709044186,1926-05-01
1926.0,6.0,516.1414448302469,20.32052932402547,1926-06-01
1926.0,7.0,241.02934510030863,9.489344295287742,1926-07-01
1926.0,8.0,196.93840422453704,7.753480481280986,1926-08-01
1926.0,9.0,143.06970968364195,5.632665735576456,1926-09-01
1926.0,10.0,138.60310570987653,5.45681518542821,1926-10-01
1926.0,11.0,48.96663110050154,1.92782012206699,1926-11-01
1926.0,12.0,37.96916895736883,1.494849171549954,1926-12-01
1927.0,1.0,68.66800491898148,2.703464760589822,1927-01-01
1927.0,2.0,49.962727864583336,1.9670365301017063,1927-02-01
1927.0,3.0,202.29429494598764,7.964342320708176,1927-03-01
1927.0,4.0,463.8128858024691,18.26034983474288,1927-04-01
1927.0,5.0,177.64558015046296,6.993920478364684,1927-05-01
1927.0,6.0,233.9586467978395,9.210970346371631,1927-06-01
1927.0,7.0,87.2477394386574,3.434950371600685,1927-07-01
1927.0,8.0,167.29340277777777,6.586354440069991,1927-08-01
1927.0,9.0,199.6224922839506,7.8591532395256145,1927-09-01
1927.0,10.0,126.39743682484568,4.976277040348256,1927-10-01
1927.0,11.0,129.40729890046296,5.094775547262322,1927-11-01
1927.0,12.0,426.6345486111111,16.796635772090987,1927-12-01
1928.0,1.0,9.901594750675155,0.3898265649872108,1928-01-01
1928.0,2.0,76.81774450231481,3.024320649697433,1928-02-01
1928.0,3.0,124.18862123842592,4.889315796788423,1928-03-01
1928.0,4.0,118.7442009066358,4.6749685396313305,1928-04-01
1928.0,5.0,140.52120707947532,5.532330987380918,1928-05-01
1928.0,6.0,231.56961323302468,9.116913906811996,1928-06-01
1928.0,7.0,157.3721064814815,6.195752223680374,1928-07-01
